1:
 num     #instances         #bytes  class name (module)
 363:           120           4800  java.security.ProtectionDomain (java.base@21.0.12)
 364:            20           4800  org.postgresql.core.v3.QueryExecutorImpl
 365:           299           4784  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007b807c9b0220
 366:            59           4720  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 367:           193           4720  [Ltools.jackson.databind.JavaType;
 368:           196           4704  jdk.jfr.EventType (jdk.jfr@21.0.12)
 369:           291           4656  java.util.concurrent.atomic.AtomicReference (java.base@21.0.12)
 370:           116           4640  java.security.CodeSource (java.base@21.0.12)
 371:            96           4608  jdk.jfr.internal.Type (jdk.jfr@21.0.12)
 372:           144           4608  org.springframework.core.type.StandardAnnotationMetadata
 373:           191           4584  org.springframework.core.annotation.AnnotationTypeMapping$MirrorSets
 374:           143           4576  org.springframework.core.convert.TypeDescriptor
 375:           190           4560  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@21.0.12)
