1:
 num     #instances         #bytes  class name (module)
 311:           361           5872  [Lorg.apache.kafka.common.metrics.Sensor;
 312:           183           5856  jdk.jfr.internal.SettingsManager$InternalSetting (jdk.jfr@21.0.12)
 313:           182           5824  [Lorg.apache.coyote.http11.InputFilter;
 314:           182           5824  [Lorg.apache.coyote.http11.OutputFilter;
 315:            91           5824  org.apache.catalina.connector.OutputBuffer
 316:            91           5824  org.apache.tomcat.util.http.Parameters
 317:           182           5824  org.apache.tomcat.util.http.parser.HttpHeaderParser
 318:           182           5824  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData
 319:           181           5792  java.util.logging.LogManager$LogNode (java.logging@21.0.12)
 320:           241           5784  java.util.Date (java.base@21.0.12)
 321:           144           5760  org.apache.kafka.common.metrics.stats.Max
 322:           357           5712  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 323:           354           5664  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@21.0.12)
 324:           118           5664  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.12)
 325:           176           5632  org.apache.kafka.common.MetricNameTemplate
 326:           231           5544  tools.jackson.databind.introspect.MemberKey
 327:           138           5520  org.apache.kafka.common.metrics.stats.WindowedSum
 328:            69           5520  org.springframework.web.method.HandlerMethod
 329:            98           5488  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 330:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
 331:           338           5408  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 332:           135           5400  org.apache.kafka.common.protocol.Errors
 333:           186           5384  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
 334:           224           5376  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 335:            44           5280  java.lang.Thread (java.base@21.0.12)
 336:           110           5280  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 337:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 338:             9           5256  io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue
 339:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 340:           217           5232  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 341:            93           5208  org.apache.kafka.common.message.ApiMessageType
 342:           322           5152  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 343:           214           5136  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 344:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 345:           160           5120  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 346:            91           5096  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 347:            91           5096  org.apache.catalina.connector.Response
 348:            91           5096  org.apache.catalina.mapper.MappingData
 349:            91           5096  org.apache.coyote.http11.Http11OutputBuffer
 350:           159           5088  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 351:           106           5088  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 352:           205           5008  [Ltools.jackson.databind.JavaType;
 353:           208           4992  java.util.BitSet (java.base@21.0.12)
 354:           190           4968  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 355:           207           4968  java.util.LinkedList$Node (java.base@21.0.12)
 356:           155           4960  org.postgresql.jdbc.FieldMetadata
 357:           178           4920  [Lorg.springframework.core.annotation.AnnotationTypeMapping;
 358:           201           4824  jdk.jfr.EventType (jdk.jfr@21.0.12)
 359:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 360:            20           4800  org.postgresql.core.v3.QueryExecutorImpl
 361:           119           4760  java.security.ProtectionDomain (java.base@21.0.12)
 362:            99           4752  tools.jackson.databind.type.SimpleType
 363:           148           4736  tools.jackson.core.io.SerializedString
 364:            58           4640  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 365:            96           4608  jdk.jfr.internal.Type (jdk.jfr@21.0.12)
 366:           144           4608  org.springframework.core.type.StandardAnnotationMetadata
 367:           115           4600  java.security.CodeSource (java.base@21.0.12)
 368:           190           4560  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@21.0.12)
 369:           285           4560  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.12)
 370:            63           4536  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base@21.0.12)
 371:            16           4480  java.util.concurrent.ConcurrentHashMap$CounterCell (java.base@21.0.12)
 372:           139           4448  org.springframework.core.convert.TypeDescriptor
 373:           161           4416  [Ljava.lang.annotation.ElementType; (java.base@21.0.12)
 374:            92           4416  org.postgresql.PGProperty
 375:           110           4400  java.util.logging.Logger$ConfigurationData (java.logging@21.0.12)
 376:           275           4400  jdk.proxy2.$Proxy38 (jdk.proxy2)
